"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","redsecuritydensity","yellowsecuritydensity","redfaulttolerancedensity","yellowfaulttolerancedensity","redperformancedensity","yellowperformancedensity","redcostoptimizingdensity","yellowcostoptimizingdensity","ppn_tm","pdnresourcessize","clasification"
"869","1","1","20231021","app00869","959","251","322","386","3","1","1","1","0","0","1","1","0","0","1","2","0","0","1","4","0","0","0","0","0.000","0.003","0.000","0.005","0.000","0.010","0.000","0.000","2023-10-21 01:04:53.696000","2.587",
"868","1","1","20231021","app00868","332","124","70","138","5","1","1","3","2","2","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.014","0.036","0.000","0.022","0.000","0.007","0.000","0.000","2023-10-21 01:04:53.696000","2.140",
"876","1","1","20231021","app00876","29","14","0","15","2","1","0","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.133","0.000","0.067","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"866","1","1","20231021","app00866","140","37","30","73","3","1","1","1","1","1","3","5","0","0","1","2","0","0","1","1","0","0","0","0","0.014","0.068","0.000","0.027","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"450","1","1","20231021","app00450","666","250","148","268","3","1","1","1","2","3","3","3","0","0","1","2","0","0","2","2","0","0","0","0","0.011","0.011","0.000","0.007","0.000","0.007","0.000","0.000","2023-10-21 01:04:53.696000","2.428",
"451","1","1","20231021","app00451","433","140","136","157","5","1","1","3","0","0","2","2","0","0","2","3","0","0","0","0","0","0","0","0","0.000","0.013","0.000","0.019","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.196",
"452","1","1","20231021","app00452","260","75","76","109","6","2","2","2","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.018","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.037",
"454","1","1","20231021","app00454","720","285","192","243","3","1","1","1","2","29","8","54","0","0","1","5","0","0","2","4","0","0","0","0","0.119","0.222","0.000","0.021","0.000","0.016","0.000","0.000","2023-10-21 01:04:53.696000","2.386",
"455","1","1","20231021","app00455","185","73","41","71","3","1","1","1","1","1","2","5","0","0","1","4","0","0","1","1","0","0","0","0","0.014","0.070","0.000","0.056","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.851",
"457","1","1","20231021","app00457","2","0","0","2","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"122","1","1","20231021","app00122","226","156","3","67","4","2","1","1","0","0","2","12","0","0","2","10","0","0","0","0","0","0","0","0","0.000","0.179","0.000","0.149","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.826",
"118","1","1","20231021","app00118","1202","622","280","300","131","49","44","38","1","1","6","11","0","0","1","5","0","0","0","0","0","0","0","0","0.003","0.037","0.000","0.017","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.477",
"119","1","1","20231021","app00119","620","313","137","170","5","2","1","2","0","0","2","3","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.018","0.000","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.230",
"125","1","1","20231021","app00125","96","33","33","30","3","1","1","1","2","2","5","4","0","0","1","1","0","0","1","1","0","0","0","0","0.067","0.133","0.000","0.033","0.000","0.033","0.000","0.000","2023-10-21 01:04:53.696000","1.477",
"121","1","1","20231021","app00121","203","52","62","89","5","1","1","3","0","0","1","2","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.022","0.000","0.045","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"798","1","1","20231021","app00798","1945","520","604","821","4","1","1","2","0","0","4","7","2","3","1","1","0","0","1","4","0","0","1","20","0.000","0.009","0.004","0.001","0.000","0.005","0.000","0.024","2023-10-21 01:04:53.696000","2.914",
"800","1","1","20231021","app00800","49","10","4","35","6","3","1","2","0","0","2","11","0","0","1","8","0","0","0","0","0","0","0","0","0.000","0.314","0.000","0.229","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.544",
"801","1","1","20231021","app00801","1152","379","380","393","3","1","1","1","0","0","2","5","1","2","1","1","0","0","0","0","0","0","0","0","0.000","0.013","0.005","0.003","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.594",
"796","1","1","20231021","app00796","176","51","49","76","5","1","1","3","1","1","5","14","0","0","1","8","0","0","1","1","0","0","0","0","0.013","0.184","0.000","0.105","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.881",
"795","1","1","20231021","app00795","135","36","45","54","5","1","1","3","1","1","2","6","0","0","2","4","0","0","0","0","0","0","0","0","0.019","0.111","0.000","0.074","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.732",
"799","1","1","20231021","app00799","143","50","25","68","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.833",
"361","1","1","20231021","app00361","3","0","0","3","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.333","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.477",
"362","1","1","20231021","app00362","83","27","30","26","3","1","1","1","3","2","2","2","0","0","1","4","0","0","0","0","0","0","0","0","0.077","0.077","0.000","0.154","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.415",
"363","1","1","20231021","app00363","206","70","64","72","3","1","1","1","1","1","4","5","1","1","1","1","0","0","0","0","0","0","0","0","0.014","0.069","0.014","0.014","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.857",
"360","1","1","20231021","app00360","93","10","0","83","2","1","0","1","0","0","2","3","1","2","1","2","0","0","0","0","0","0","0","0","0.000","0.036","0.024","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.919",
"359","1","1","20231021","app00359","1588","252","581","755","4","1","1","2","0","0","1","1","0","0","1","3","0","0","1","9","0","0","1","9","0.000","0.001","0.000","0.004","0.000","0.012","0.000","0.012","2023-10-21 01:04:53.696000","2.878",
"486","1","1","20231021","app00486","33","11","11","11","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.091","0.182","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.041",
"484","1","1","20231021","app00484","115","39","20","56","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.018","0.018","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.748",
"485","1","1","20231021","app00485","254","101","67","86","3","1","1","1","2","2","4","4","0","0","1","2","0","0","1","1","0","0","0","0","0.023","0.047","0.000","0.023","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.934",
"598","1","1","20231021","app00598","531","316","96","119","175","69","48","58","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.008","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.076",
"603","1","1","20231021","app00603","53","11","20","22","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.045","0.091","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.342",
"602","1","1","20231021","app00602","610","80","173","357","4","1","1","2","0","0","2","5","0","0","2","7","0","0","1","3","0","0","0","0","0.000","0.014","0.000","0.020","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.553",
"604","1","1","20231021","app00604","644","74","221","349","8","2","2","4","1","1","5","10","2","2","2","5","0","0","1","3","0","0","0","0","0.003","0.029","0.006","0.014","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.543",
"599","1","1","20231021","app00599","176","53","28","95","3","1","1","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.011","0.021","0.000","0.011","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.978",
"608","1","1","20231021","app00608","1","0","0","1","1","0","0","1","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","1.000","0.000","1.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"753","1","1","20231021","app00753","432","144","138","150","6","2","2","2","0","0","2","8","0","0","1","1","0","0","1","1","0","0","0","0","0.000","0.053","0.000","0.007","0.000","0.007","0.000","0.000","2023-10-21 01:04:53.696000","2.176",
"758","1","1","20231021","app00758","476","160","168","148","8","3","2","3","0","0","4","4","0","0","1","1","0","0","1","2","0","0","0","0","0.000","0.027","0.000","0.007","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","2.170",
"754","1","1","20231021","app00754","233","79","53","101","6","1","1","4","2","2","4","8","0","0","1","3","0","0","1","1","0","0","0","0","0.020","0.079","0.000","0.030","0.000","0.010","0.000","0.000","2023-10-21 01:04:53.696000","2.004",
"93","1","1","20231021","app00093","82","41","11","30","5","2","1","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.067","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.477",
"103","1","1","20231021","app00103","202","60","61","81","3","1","1","1","2","3","3","4","0","0","1","1","0","0","1","1","0","0","0","0","0.037","0.049","0.000","0.012","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.908",
"94","1","1","20231021","app00094","233","105","56","72","3","1","1","1","2","2","3","5","0","0","1","3","0","0","2","2","0","0","0","0","0.028","0.069","0.000","0.042","0.000","0.028","0.000","0.000","2023-10-21 01:04:53.696000","1.857",
"98","1","1","20231021","app00098","577","277","164","136","8","3","2","3","3","3","2","2","0","0","3","1","0","0","0","0","0","0","0","0","0.022","0.015","0.000","0.007","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.134",
"101","1","1","20231021","app00101","35","13","9","13","4","1","1","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.077","0.000","0.077","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.114",
"105","1","1","20231021","app00105","161","82","2","77","6","2","1","3","0","0","2","7","0","0","1","3","0","0","0","0","0","0","0","0","0.000","0.091","0.000","0.039","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.886",
"97","1","1","20231021","app00097","90","27","27","36","3","1","1","1","1","1","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0.028","0.056","0.028","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.556",
"107","1","1","20231021","app00107","1615","687","399","529","6","2","1","3","1","1","3","31","0","0","2","11","0","0","0","0","0","0","0","0","0.002","0.059","0.000","0.021","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.723",
"95","1","1","20231021","app00095","541","225","150","166","5","1","1","3","2","3","4","13","1","6","1","2","0","0","2","2","0","0","0","0","0.018","0.078","0.036","0.012","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","2.220",
"99","1","1","20231021","app00099","308","74","78","156","3","1","1","1","0","0","4","12","1","3","3","3","0","0","0","0","0","0","0","0","0.000","0.077","0.019","0.019","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.193",
"106","1","1","20231021","app00106","45","16","17","12","3","1","1","1","1","1","2","3","0","0","1","2","0","0","2","2","0","0","0","0","0.083","0.250","0.000","0.167","0.000","0.167","0.000","0.000","2023-10-21 01:04:53.696000","1.079",
"423","1","1","20231021","app00423","83","25","24","34","5","1","1","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.059","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.531",
"421","1","1","20231021","app00421","249","108","51","90","3","1","1","1","2","2","4","6","0","0","1","5","0","0","1","1","0","0","0","0","0.022","0.067","0.000","0.056","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.954",
"698","1","1","20231021","app00698","956","285","332","339","5","1","1","3","0","0","1","1","0","0","1","3","0","0","1","4","0","0","0","0","0.000","0.003","0.000","0.009","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","2.530",
"699","1","1","20231021","app00699","392","155","127","110","5","2","1","2","2","5","3","10","0","0","1","6","0","0","2","2","0","0","0","0","0.045","0.091","0.000","0.055","0.000","0.018","0.000","0.000","2023-10-21 01:04:53.696000","2.041",
"701","1","1","20231021","app00701","283","120","50","113","8","2","2","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.009","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.053",
"547","1","1","20231021","app00547","39","13","13","13","3","1","1","1","1","1","3","3","0","0","1","2","0","0","0","0","0","0","0","0","0.077","0.231","0.000","0.154","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.114",
"544","1","1","20231021","app00544","82","0","1","81","4","0","1","3","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0.000","0.012","0.000","0.025","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.908",
"543","1","1","20231021","app00543","506","196","119","191","5","3","1","1","1","1","5","8","0","0","1","4","0","0","1","1","0","0","0","0","0.005","0.042","0.000","0.021","0.000","0.005","0.000","0.000","2023-10-21 01:04:53.696000","2.281",
"578","1","1","20231021","app00578","66","22","22","22","3","1","1","1","1","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0.045","0.182","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.342",
"577","1","1","20231021","app00577","333","97","101","135","5","1","1","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.015","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.130",
"579","1","1","20231021","app00579","145","56","42","47","5","2","1","2","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.128","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.672",
"581","1","1","20231021","app00581","274","109","76","89","3","1","1","1","1","1","2","3","0","0","1","3","0","0","1","1","0","0","0","0","0.011","0.034","0.000","0.034","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"575","1","1","20231021","app00575","312","98","73","141","3","1","1","1","1","2","4","6","0","0","2","3","0","0","0","0","0","0","0","0","0.014","0.043","0.000","0.021","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.149",
"580","1","1","20231021","app00580","163","47","74","42","3","1","1","1","2","2","6","6","0","0","1","2","0","0","1","1","0","0","0","0","0.048","0.143","0.000","0.048","0.000","0.024","0.000","0.000","2023-10-21 01:04:53.696000","1.623",
"576","1","1","20231021","app00576","181","39","58","84","5","1","1","3","0","0","2","3","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.036","0.000","0.048","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.924",
"582","1","1","20231021","app00582","356","104","105","147","3","1","1","1","2","2","5","10","0","0","1","3","0","0","0","0","0","0","0","0","0.014","0.068","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.167",
"313","1","1","20231021","app00313","928","306","202","420","171","65","48","58","0","0","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.005","0.000","0.005","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.623",
"315","1","1","20231021","app00315","780","279","237","264","9","3","2","4","0","0","4","13","1","5","2","6","0","0","0","0","0","0","0","0","0.000","0.049","0.019","0.023","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.422",
"314","1","1","20231021","app00314","200","82","39","79","3","1","1","1","2","2","2","3","0","0","1","2","0","0","1","1","0","0","0","0","0.025","0.038","0.000","0.025","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.898",
"320","1","1","20231021","app00320","7","0","0","7","1","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.286","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.845",
"319","1","1","20231021","app00319","388","96","86","206","3","1","1","1","3","5","4","12","0","0","1","2","0","0","1","1","0","0","0","0","0.024","0.058","0.000","0.010","0.000","0.005","0.000","0.000","2023-10-21 01:04:53.696000","2.314",
"316","1","1","20231021","app00316","256","108","59","89","5","1","2","2","0","0","2","4","0","0","3","6","0","0","0","0","0","0","0","0","0.000","0.045","0.000","0.067","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"149","1","1","20231021","app00149","369","149","86","134","9","3","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.007","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.127",
"151","1","1","20231021","app00151","210","81","48","81","5","1","1","3","2","2","4","7","1","2","1","3","0","0","1","1","0","0","0","0","0.025","0.086","0.025","0.037","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.908",
"150","1","1","20231021","app00150","285","84","70","131","14","4","4","6","2","12","7","23","0","0","2","2","0","0","0","0","0","0","0","0","0.092","0.176","0.000","0.015","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.117",
